"site_id","安","巴","白","包","兵","步","才","蔡","曹","曾","沈","陳","程","戴","鄧","丁","董","杜","范","方","風","馮","傅","甘","高","葛","龔","古","谷","官","郭","何","洪","侯","胡","華","黄","黃","紀","簡","江","姜","蔣","金","康","柯","賴","藍","雷","黎","李","豊","力","連","梁","廖","林","凌","留","劉","柳","盧","陸","呂","羅","馬","買","麥","毛","穆","歐","潘","彭","錢","邱","全","饒","阮","沙","邵","施","石","史","司","松","宋","蘇","孫","湯","唐","田","童","凃","涂","汪","王","魏","温","溫","翁","巫","吳","伍","武","夏","蕭","謝","辛","幸","徐","許","薛","顏","嚴","楊","姚","葉","易","尤","游","余","俞","袁","粘","詹","張","張簡","章","趙","鄭","鍾","鐘","周","朱","莊","卓","宗"
"屏東縣新園鄉",NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,2.1,NA,NA,NA,NA,6.1,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,10.3,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,1.6,NA,NA,NA,5.8,NA,NA,NA,4.3,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,3.4,NA,NA,NA,2.2,NA,NA,4.4,NA,NA,NA,NA
"屏東縣鹽埔鄉",NA,NA,NA,NA,NA,NA,NA,3.4,NA,1.5,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,1.3,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,8.2,NA,NA,1.4,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,3,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA
"屏東縣長治鄉",NA,NA,NA,NA,NA,NA,NA,1.5,NA,2.2,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5.4,NA,NA,NA,NA,NA,8,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,1.5,1.2,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,1.8,3,NA,NA,NA,NA,NA,NA
"屏東縣竹田鄉",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,11.9,NA,NA,NA,NA,NA,6.2,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,3.5,NA,NA,1.1,1.1,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,1.4,3.9,NA,NA,NA,NA,NA,NA
"臺北市北投區",NA,NA,NA,NA,NA,NA,NA,2.4,NA,1.3,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,2,1.4,1.3,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,5.2,NA,NA,NA,NA,NA,8.3,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,1.9,NA,NA,NA,2.2,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,1.9,NA,NA,1.4,NA,NA,NA,NA
"臺北市大安區",NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,1.4,NA,1.2,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,1.2,7.6,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,1.5,NA,NA,1.4,1.9,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,1.9,NA,NA,2,NA,NA,NA,NA
"臺北市大同區",NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,2.1,NA,1.2,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,1.2,9.2,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,1.7,NA,NA,NA,2.2,NA,NA,NA,2.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,2.1,NA,NA,1.8,NA,NA,NA,NA
"臺北市南港區",NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,5.6,NA,NA,NA,NA,1.4,8.1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,1.8,NA,NA,NA,2,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,2.4,NA,NA,1.9,NA,NA,NA,NA
"臺北市內湖區",NA,NA,NA,NA,NA,NA,NA,2.3,NA,1.4,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1.1,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,1.3,8.4,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,2.2,NA,NA,1.2,2.3,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,1.8,NA,NA,1.5,NA,NA,NA,NA
"臺北市士林區",NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.7,1.2,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,6.2,NA,NA,NA,NA,NA,7.9,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,1.6,NA,NA,NA,2.2,NA,NA,NA,3,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,1.8,NA,NA,1.5,NA,NA,NA,NA
"臺北市松山區",NA,NA,NA,NA,NA,NA,NA,2.4,NA,1.1,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,1.1,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,1.1,7.6,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,1.6,NA,NA,1.4,2.1,NA,NA,NA,2.8,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,1.8,NA,NA,1.8,NA,NA,NA,NA
"臺北市萬華區",NA,NA,NA,NA,NA,NA,NA,2.7,NA,1.1,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,1.7,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,1.2,8.8,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,1.7,NA,NA,1.1,2.2,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,2,NA,NA,1.8,NA,NA,NA,NA
"臺北市文山區",NA,NA,NA,NA,NA,NA,NA,2.1,NA,1.1,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1.2,7.3,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,1.6,NA,NA,1.2,2.2,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,2.2,NA,NA,2.1,NA,NA,NA,NA
"臺北市信義區",NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,1.3,NA,1.5,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,1.2,7.9,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,1.8,NA,NA,1.4,2,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,1.9,NA,NA,2.1,NA,NA,NA,NA
"臺北市中山區",NA,NA,NA,NA,NA,NA,NA,2.4,NA,1.2,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,1.2,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,1.2,8.4,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,1.6,NA,NA,NA,2.3,NA,NA,NA,2.5,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,1.8,NA,NA,1.8,NA,NA,NA,NA
"臺北市中正區",NA,NA,NA,NA,NA,NA,NA,2.5,NA,1.2,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,1.3,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,8.4,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,1.5,NA,NA,1.4,2.1,NA,NA,NA,2.7,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,1.9,NA,NA,2.3,NA,NA,NA,NA
"臺東縣卑南鄉",NA,NA,NA,NA,NA,NA,NA,1.3,NA,1.2,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,6.3,NA,NA,NA,NA,1.5,9.3,NA,NA,3,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,1.4,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,1.8,NA,NA,NA,2.2,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA
"臺東縣成功鎮",NA,NA,NA,NA,NA,NA,NA,2.7,NA,2.1,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,5.3,NA,NA,NA,NA,NA,11.6,NA,NA,1.9,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,2.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"臺東縣池上鄉",NA,NA,NA,NA,NA,NA,NA,2.7,NA,1.6,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,11.9,NA,NA,3.7,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,7,2,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,2.3,NA,NA,1.9,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"臺東縣達仁鄉",NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,4.7,NA,NA,NA,NA,NA,8.1,NA,NA,3,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,1.8,NA,NA,NA,2.6,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,2.6,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,1.9,NA,NA,NA,2.5,NA,NA,NA
"臺東縣大武鄉",NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,8.9,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,1.5,3.4,NA,NA,NA,3.7,NA,2.6,NA,1.7,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,1.4,NA,NA,1.4,1.8,NA,NA,NA
"臺東縣東河鄉",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,6.1,NA,NA,NA,NA,1.3,10,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1.3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.3,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,6.7,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA
"臺東縣關山鎮",NA,NA,NA,NA,NA,NA,NA,1.6,NA,2.2,NA,9.5,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,4.3,NA,NA,NA,NA,NA,8.9,NA,NA,3.6,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,2.8,2.1,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,2.6,1.8,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA
"臺東縣海端鄉",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,4.1,NA,NA,NA,NA,NA,NA,13.1,NA,NA,5.9,NA,NA,3,NA,NA,1.1,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,0.8,NA,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,0.6,NA,NA,NA,NA,NA,18.6,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
"臺東縣金峰鄉",NA,NA,NA,NA,NA,NA,NA,1.8,NA,4.6,NA,7.7,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,7,NA,NA,2,NA,NA,NA,2.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,1.8,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,1.4,3.2,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA
"臺東縣蘭嶼鄉",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,5,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,2.4,NA,NA,4.2,NA,NA,3.2,NA,NA,NA,NA,NA,1.8,NA,NA,NA,6.3,NA,NA,NA,NA,2.2,3.6,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,2.5,4.3,NA,4.5,NA,NA,NA,NA
"臺東縣鹿野鄉",NA,NA,NA,NA,NA,NA,NA,2.4,NA,1.7,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,2,NA,1.3,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,11,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,1.9,NA,NA,1.9,1.4,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,1.5,NA,NA,NA,NA,1.5,NA,NA
"臺東縣綠島鄉",NA,NA,NA,NA,NA,NA,NA,3.5,NA,0.9,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.4,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,0.8,11.6,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,4.2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,1.3,NA,NA,NA,2,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA
"臺東縣臺東市",NA,NA,NA,NA,NA,NA,NA,2.2,NA,1.4,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,5.2,NA,NA,NA,NA,1.3,9,NA,NA,2.8,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,1.2,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2.1,NA,NA,NA,2.1,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"臺東縣太麻里鄉",NA,NA,NA,NA,NA,NA,NA,2.5,NA,1.4,NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,6.2,NA,NA,NA,NA,1.8,11.3,NA,NA,1.7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,1.3,NA,NA,1.9,NA,NA,NA,NA
"臺東縣延平鄉",NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,6.7,NA,NA,NA,NA,NA,NA,26.7,NA,NA,2.3,NA,NA,2.6,NA,NA,0.5,NA,NA,1,NA,NA,NA,1.5,NA,NA,NA,NA,NA,1.5,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,1.5,NA,NA,NA,1.2,NA,NA,0.5,NA,NA,NA,NA
